Email,Email
Name,Nom
Submit,Soumettre
"* Required Fields","* Champs obligatoires"
Telephone,Telephone
"Thanks for contacting us with your comments and questions. We'll respond to you very soon.","Thanks for contacting us with your comments and questions. We'll respond to you very soon."
"We can't process your request right now. Sorry, that's all we know.","We can't process your request right now. Sorry, that's all we know."
"Contact Information","Informations de contact"
Comment,Commenter
"Contact Us","Nous contacter"
