"Credit Card Type","Credit Card Type"
"Paypal Checkout","Paypal Checkout"
"State/Province","State/Province"
"&laquo; Back to Select Addresses","&laquo; Back to Select Addresses"
"Submitting order information...","Submitting order information..."
"Skip to main content","Skip to main content"
"Up-sell","Up-sell"
"Zynicon Cinema Display 19-inch LCD monitor","Zynicon Cinema Display 19-inch LCD monitor"
"Loading next step...","Loading next step..."
"Add to cart","Add to cart"
"Magento&trade; is a registered Trademark of Irubin Consulting Inc. DBA Varien. &copy; Copyright 2007","Magento&trade; is a registered Trademark of Irubin Consulting Inc. DBA Varien. &copy; Copyright 2007"
"Recent Orders","Recent Orders"
"Billing Information","Billing Information"
"to","to"
"Host","Host"
"Change Billing Address","Change Billing Address"
"Shipping Method","Shipping Method"
"Set asc directory","Set asc directory"
"RATING","RATING"
"Select your currency","Select your currency"
"Are you sure","Are you sure"
"Edit Account Information","Edit Account Information"
"PRODUCT REVIEW","PRODUCT REVIEW"
"You have no additional entries in your address book.","You have no additional entries in your address book."
"Quick Overview","Quick Overview"
"Protocol","Protocol"
"Use as my default <strong>billing</strong> address","Use as my default <strong>billing</strong> address"
"Score :%s","Score :%s"
"per page","per page"
"New Address","New Address"
"Shipping method was not selected yet","Shipping method was not selected yet"
"You have no items in your shopping cart.","You have no items in your shopping cart."
"Default Shipping Address","Default Shipping Address"
"Select","Select"
"Add to Compare","Add to Compare"
"Go to Frontend","Go to Frontend"
"Log in below to take advantage of Express Checkout:","Log in below to take advantage of Express Checkout:"
"Register and save time!","Register and save time!"
"Added On","Added On"
"Order Subtotal","Order Subtotal"
"Use spaces to separate tags. Use single quotes(","Use spaces to separate tags. Use single quotes("
"Added At","Added At"
"CC Type","CC Type"
"Products tagged with ","Products tagged with "
"Special Price","Special Price"
"Magento Products Office","Magento Products Office"
"Grand Total:&nbsp;<strong>%s</strong>","Grand Total:&nbsp;<strong>%s</strong>"
"Print","Print"
"Place Order","Place Order"
"CC Number","CC Number"
"Required Fields","Required Fields"
"You have not any orders yet","You have not any orders yet"
"You have no primary entries in your address book.","You have no primary entries in your address book."
"Items","Items"
"Card Verification Number","Card Verification Number"
"Kamper state-of-art Extra Comfort runners","Kamper state-of-art Extra Comfort runners"
"Order #","Order #"
"Change Password","Change Password"
"Last Name","Last Name"
"Back","Back"
"ZIP/Postal Code","ZIP/Postal Code"
"Forgot an item?","Forgot an item?"
"Continue &raquo;","Continue &raquo;"
"Zip/Post Code","Zip/Post Code"
"Additional Information","Additional Information"
"Category","Category"
"Shipping to","Shipping to"
"Please select region or state","Please select region or state"
"Set desc directory","Set desc directory"
"You have not placed any orders.","You have not placed any orders."
"Primary Billing Address","Primary Billing Address"
"More Views","More Views"
"Tags Not Avaliable","Tags Not Avaliable"
"Your order number is %s","Your order number is %s"
"Status","Status"
"Popular tags","Popular tags"
"Search Results for ","Search Results for "
"Posted on %s","Posted on %s"
"Bundle is out of stock","Bundle is out of stock"
"Zoom out","Zoom out"
"Move to Wishlist","Move to Wishlist"
"Retrieve your password here","Retrieve your password here"
"Easy access to your order history and status","Easy access to your order history and status"
"Confirm New Password","Confirm New Password"
"View all","View all"
"PO Number","PO Number"
"Shipping Information","Shipping Information"
"Select store","Select store"
"Add all to cart","Add all to cart"
"Ship to Multiple Addresses","Ship to Multiple Addresses"
"Connection","Connection"
"select all","select all"
"Zip/Postal Code","Zip/Postal Code"
"To cart","To cart"
"Database user name","Database user name"
"Email addresses, separated by commas","Email addresses, separated by commas"
"Encryption Key","Encryption Key"
"Review Order","Review Order"
"You have no items in your wishlist.","You have no items in your wishlist."
"Google Checkout","Google Checkout"
"Vote","Vote"
"Average Customer Rating","Average Customer Rating"
"My Product Reviews","My Product Reviews"
"I agree to the above terms and conditions","I agree to the above terms and conditions"
"Details","Details"
"Print All Invoices","Print All Invoices"
"How do you rate this product?","How do you rate this product?"
"(Make sure you keep it in a safe place.)","(Make sure you keep it in a safe place.)"
"Save Tag","Save Tag"
"Tag Name","Tag Name"
"Payment","Payment"
"Continue","Continue"
"Name on Card","Name on Card"
"View","View"
"Shoes","Shoes"
"Enter a New Address","Enter a New Address"
"My Tags","My Tags"
"or","or"
"Apply","Apply"
"Proceed to Checkout","Proceed to Checkout"
"Default billing address","Default billing address"
"YOUR REVIEW","YOUR REVIEW"
"Zip","Zip"
"Unable to find any product tagged with ","Unable to find any product tagged with "
"Thank you for your purchase!","Thank you for your purchase!"
"My Wishlist","My Wishlist"
"submitted on","submitted on"
"3 stars","3 stars"
"Ext. Price","Ext. Price"
"You current currency are","You current currency are"
"View as","View as"
"Ship to","Ship to"
"4 stars","4 stars"
"Configuration options","Configuration options"
"Secure Port","Secure Port"
"Get Quote","Get Quote"
"Subtotal","Subtotal"
"PRODUCT RATING:","PRODUCT RATING:"
"Go to address book","Go to address book"
"Clear All","Clear All"
"Register","Register"
"Estimate Shipping","Estimate Shipping"
"Edit Tag","Edit Tag"
"You have not submitted any reviews.","You have not submitted any reviews."
"Telephone","Telephone"
"Magento Commerce","Magento Commerce"
"each","each"
"for <strong>%s/each</strong>","for <strong>%s/each</strong>"
"Previous","Previous"
"Secure www base path","Secure www base path"
"Estimate Shipping and Tax","Estimate Shipping and Tax"
"Availability: In stock. Ships within 24hours.","Availability: In stock. Ships within 24hours."
"Next","Next"
"Billing Address","Billing Address"
"Before you continue onto your store, make note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Before you continue onto your store, make note of your encryption key (Magento uses it to encrypt passwords, credit cards and more)."
"Related","Related"
"State / Province","State / Province"
"Save","Save"
"Are you sure?","Are you sure?"
"Please enter a valid email addresses, separated by comma. For example johndoe@domain.com, johnsmith@domain.com.","Please enter a valid email addresses, separated by comma. For example johndoe@domain.com, johnsmith@domain.com."
"Username","Username"
"You will receive an order confirmation email with details of your order and a link to track its progress.","You will receive an order confirmation email with details of your order and a link to track its progress."
"&laquo; Back to Shipping Information","&laquo; Back to Shipping Information"
"Secure protocol","Secure protocol"
"Welcome","Welcome"
"Related Products","Related Products"
"Product Name","Product Name"
"Purchase order number","Purchase order number"
"Tax Amount","Tax Amount"
"Order Date","Order Date"
"Continue to Shipping Information","Continue to Shipping Information"
"New Customers","New Customers"
"Your internet buddies and best friends forever,","Your internet buddies and best friends forever,"
"Continue to overview","Continue to overview"
"Secure Base Path","Secure Base Path"
"Currently Shopping By","Currently Shopping By"
"Delete","Delete"
