"(Make sure you keep it in a safe place.)","(Assurez-vous de la garder dans un endroit sûr)"
"(Optional. Leave blank for no prefix)","(Optional. Leave blank for no prefix)"
"(ver. %s)","(ver. %s)"
"After successfull installation please click the button below.","After successfull installation please click the button below."
"All packages were installed successfully, click 'Ok' to continue with installation","All packages were installed successfully, click 'Ok' to continue with installation"
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","Alternatively you could try the 'Manual Downloads and Upgrades' method."
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Avant de continuer vers votre magasin, veuillez noter votre clé de cryptage (Magento l'utilise pour crypter les mots de passe, les numéros de cartes de crédit, ...)"
"Check out our","Jetez un oeil à notre"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required."
"Choose this if you would like to test frontend and backend functionality.","Choose this if you would like to test frontend and backend functionality."
"Configuration","Configuration"
"Confirm Password","Confirmer le mot de passe"
"Connection","Connexion"
"Continue","Poursuivre"
"Continue After Manual Download","Continue After Manual Download"
"Continue SVN Installation","Continue SVN Installation"
"Create Admin Account","Créer un compte administrateur"
"Currently this is the most stable state available for Magento packages.","Currently this is the most stable state available for Magento packages."
"Database Connection","Connexion à la base de données"
"Database Name","Nom de base de données"
"Database connection error","Erreur de connexion à la base de données"
"Database host","Serveur de base de données"
"Database user name","Nom d'utilisateur de la base de données"
"Database user password","Mot de passe utilisateur de base de données"
"Default Currency","Devise par défaut"
"Download Magento Core Modules and Updates","Download Magento Core Modules and Updates"
"Downloading and installing Magento, please wait...","Downloading and installing Magento, please wait..."
"Email","Email"
"Email Address","Adresse email"
"Enable this option only if you have SSL available.","Enable this option only if you have SSL available."
"Encryption Key","Clé de cryptage"
"First Name","Prénom"
"Get ready to experience Open-Source eCommerce Evolved.","Préparez-vous à vivre une expérience avancée de l'eCommerce Open-Source"
"Go to Backend","Aller vers le back office"
"Go to Frontend","Aller vers le front office"
"Having trouble installing Magento?","Vous rencontrez des problèmes pour installer Magento ?"
"Help Us to Keep Magento Healthy","Aidez-nous à maintenir Magento"
"Host","Serveur"
"I agree to the above terms and conditions","J'accepte les termes et conditions ci-dessus"
"If you are a developer and would like to have the latest public updates, choose this option.","If you are a developer and would like to have the latest public updates, choose this option."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files."
"If you are running install wizard over previously downloaded and installed Magento installation, proceed with this method.","If you are running install wizard over previously downloaded and installed Magento installation, proceed with this method."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation."
"If you have installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","If you have installed Magento through SVN, you should skip packages installation and validation by clicking the button below."
