"API Password","API Password"
"API Signature","API Signature"
"API User Name","API User Name"
"Amex","American Express"
"Authorization","Autorisation"
"Authorize and Capture","Authorize and Capture"
"Billing Information","Informations de facturation"
"Business Account","Business Account"
"Business Name","Business Name"
"Change Payment Method","Changer de mode de paiement"
"Change Shipping Address","Modifier l'adresse de livraison"
"Credit Card Types","Credit Card Types"
"Debug Flag","Debug Flag"
"Discover","Discover"
"Edit Shopping Cart","Modifier le panier"
"Email","Email"
"Enabled","Activé"
"Error in refunding the payment","Error in refunding the payment"
"Invalid transaction id","Invalid transaction id"
"Invoice ","Invoice "
"Items in Your Shopping Cart","Articles dans votre panier"
"MasterCard","MasterCard"
"N/A","Indisponible"
"New order status","New order status"
"Order","Commande"
"Order cannot create invoice","Order cannot create invoice"
"Order total amount does not match paypal gross total amount","Order total amount does not match paypal gross total amount"
"PayPal","PayPal"
"PayPal Account","Compte PayPal"
"PayPal Direct","PayPal Direct"
"PayPal Standard","PayPal Standard"
"Payment Action","Payment Action"
"Payment Method","Mode de paiement"
"Paypal Checkout","Commander via PayPal"
"Paypal Express","Paypal Express"
"Paypal IPN Invalid.","Paypal IPN Invalid."
"Paypal Logo Image URL(150x150)","Paypal Logo Image URL(150x150)"
"Place an Order","Passer une commande"
"Please select a shipping method...","Veuillez sélectionner un mode de livraison..."
"Please select a valid shipping method","Veuillez sélectionner une méthode de livraison valide"
"Price","Prix"
"Problem during communication with PayPal","Problème pendant la communication avec PayPal"
"Product Name","Nom du produit"
"Proxy Host","Proxy Host"
"Proxy Port","Proxy Port"
"Qty","Quantité"
"Received IPN verification","Received IPN verification"
"Review Order","Vérifier la commande"
"Sale","Vente"
"Sandbox Flag","Sandbox Flag"
"Selected currecny code (","Selected currecny code ("
"Shipping Address","Adresse de livraison"
"Shipping Information","Informations de livraison"
"Shipping Method","Mode de livraison"
"Sorry, no quotes are available for this order at this time.","Désolé, aucune estimation n'est actuellement disponible pour cette commande."
"Sort order","Ordre de tri"
"Subtotal","Sous total"
"There was an error connecting to the Paypal server: %s","Une erreur s'est produite pendant la connexion avec le serveur PayPal: %s"
"There was an error during communication with Paypal: %s - %s","Une erreur s'est produite pendant la communication avec PayPal : %s - %s"
"Title","Titre"
"Transaction Type","Transaction Type"
"Type","Type"
"Unknown PayPal API error: %s","Erreur inconnue de l'API PayPal: %s"
"Update Shipping Method","Changer de mode de livraison"
"Use Proxy","Use Proxy"
"Visa","Visa"
"Website Payments Pro","Website Payments Pro"
"Website Payments Standard","Website Payments Standard"
"You will be redirected to PayPal website when you place an order.","You will be redirected to PayPal website when you place an order."
"You will be redirected to paypal in a few seconds.","You will be redirected to paypal in a few seconds."
"Your billing address will be ignored and you will be redirected to PayPal website","Votre adresse de facturation va être ignorée et vous allez être redirigé sur le site de PayPal"
"payment from Specific countries","payment from Specific countries"
"payment from applicable countries","payment from applicable countries"
