Sales,Salg
Orders,Ordrer
Invoices,Fakturaer
Tax,Moms
Manage Tax Rules,Momsregler
Manage Tax Rates,Momssatser
Import / Export Tax Rates,Importer/Eksporter momssatser
Customer Tax Classes,Momsgrupper (kunder)
Product Tax Classes,Momsgrupper (produkter)
Configuration,Konfiguration
Catalog,Katalog
Manage Products,Produkter
Manage Categories,Kategorier
Attributes,Produktegenskaber
Manage Attributes,Egenskaber
Manage Attribute Sets,Egenskaber - sæt
Reviews &amp; Ratings,Bedømmelser &amp; karakterer
Customer Reviews,Bedømmelser
Pending Reviews,Manglende godkendelse
All Reviews,Alle bedømmelser
Manage Ratings,Karakterer
Tags,Tags
Pending Tags,Manglende godkendelse
All Tags,Alle tags
Customers' Tags,Kunde-tags
Products' Tags,Produkt-tags
Search,Søg
Datafeeds,Datafeeds
Dashboard,Oversigt
Customers,Kunder
Manage Customers,Kunder,Anders: Administrér kunder
Customer Groups,Kundegrupper
Online Customers,Kunder online
Promotions,Prisregler
Catalog Price Rules,Prisregler for katalog
Shopping Cart Price Rules,Prisregler for indkøbskurv
CMS,CMS
Manage Pages,Sider
Static Blocks,Statiske blokke
Poll Manager,Afstemninger
Newsletter,Nyhedsbrev
Newsletter Templates,Skabeloner
Subscribers,Administrer tilmeldte
Newsletter Queue,Køsystem
Newsletter Problem Reports,Problemrapporter
Reports,Rapporter
Sales Report,Salg
Shopping Cart Report,Indkøbskurv
Products,Produkter
Products Report,Produkter
Coupons Reports,Rabatkuponer
Wishlist Report,Ønskesedler
Reviews Report,Bedømmelser
Customers Reviews,Kunders bedømmelser
Products Reviews,Produkters bedømmelser
Tags Report,Tags
Products (Total),Produkter (total)
Popular,Populære produkter
Search Report,Søgninger
Best Customers,Top kunder
Recent Orders,Seneste ordrer
Order Totals,Ordretotaler
System,System
My Account,Min konto
Tools,Værktøjer
Backups,Sikkerhedskopier
Manage Currency,Valutaopsætning
Transactional Emails,E-mails
Permissions,Rettigheder
Users,Brugere
Roles,Roller
Invoice Information,Faktura - detaljer
Store Name,Navn på shop
Create Backup,Lav sikkerhedskopi
Title,Titel
Add New User,Tilføj ny bruger
Unknown,Ukendt
View Order,Vis ordre
Number of Unique Tags,Antal unikke tags
State/Province,Region
No Newsletter Found,Ingen nyhedsbreve oprettet
Session Start Time,Session start,konteksten fortæller sikker hvad der menes
Edit Queue,Rediger kø
Edit Review '%s',Rediger bedømmelse '%s'
Comparable,Kan sammenlignes
Number of Reviews,Antal bedømmelser
Block Title,Navn
Add New,Tilføj ny
Add New Image,Tilføj nyt billede
Unable to find a user to delete,Systemet kunne ikke finde nogen brugere
Related Products,Relaterede produkter
Items in Cart,Varer i kurv
This user no longer exists,Denne bruger eksisterer ikke længere
Shipping Method,Forsendelsesmetode
Signed Up From,Oprettet igennem
Cancel Order,Annuller ordre
Can be used only with catalog input type Dropdown,Kan kun bruges som drop-down-felt
Error while deleting this rate. Please try again later.,Fejl under sletning af valutakurs. Prøv venligst senere.,Trine har du tjekket at det drejer sig om valutakurs og ikke momssats?,Anders: rate=sats
Save Account,Gem konto
Shopcart Products,Produkter i indkøbskurve og ordrer
Addresses,Adresser
Number Purchased,Antal varer købt
Rule Name,Navn
You cannot delete this attribute,Du kan ikke slette denne egenskab
List only,Kun listevisning
Last Modified,Sidst redigeret
Reset Filter,Nulstil filter
Please make sure that all global admin search modules are installed and activated.,Check venligst at alle admin søgemoduler er installeret og aktiveret
Global,Global
New Address,Ny adresse
Delete Category,Slet kategori
Tag,Tag
Are you sure you want to delete this attribute set?,Er du sikker på at du ønsker at slette dette sæt af egenskaber?
Physical Products,Fysiske produkter
Created at,Oprettet den
User Roles Information,Brugerroller - detaljer
Currency Information,Valuta - detaljer
Carts,Indkøbskurve
Attribute Label,Titel
Credit Memo Information,Kreditnota - detaljer
Error Code,Fejlkode
Product attribute was successfully saved,Egenskab er gemt
Tag Detail,Tag - detaljer
State,Stat
Website was successfully saved,Sitet blev gemt
Delete Address,Slet adresse
"Error while deleting this tax class. Please, try again later.",Fejl under sletning af momsgruppen. Prøv venligst igen senere.
Unique Value (not shared with other products),Unik værdi (deles ikke med andre produkter)
The invoice you are trying to create credit memo for no longer exists,Fakturaen du forsøger at lave en kreditnota til eksisterer ikke længere
Edit Tag '%s',Rediger tag: %s
Rating Options,Indstillinger for karakter
Add Attribute,Tilføj egenskab
Error while saving this group. Please try again later.,Fejl - gruppen kunne ikke gemmes. Prøv venligst igen senere
Summary of review,Overskrift
Cancel,Annuller
HTML,HTML
New Invoice for Order #%s,Ny faktura for ordre #%s
Add Tier,Tilføj interval
Role Resources,Rettigheder
Edit Tax Rule,Rediger momsregel
Qty Backordered,Antal returnerede
Subscribed to Newsletter?,Tilmeldt nyhedsbrev?
Categories,Kategorier
Up-sells,Alternativer
Add New Attribute,Tilføj ny egenskab
Tax Amount,Momsbeløb
Stop further rules processing,Kør ikke flere regler
Parent Category,Hovedkategori
New Block,Ny blok
This account is,Denne konto er
Unable to get product id.,Kunne ikke hente produkt-id.
Add Selected Product to Order,Tilføj valgt produkt til ordre
Language,Sprog
Products Report (Total),Rapport: produkter (total)
Default config,Standard konfiguration
Page Status,Sidestatus
Order #,Ordre #
Save Block,Gem blok
View Products,Vis produkter
Last Name,Efternavn
Backend Table,Tabel (back-end),Anders: Noget med administration og tabel?
Back,Tilbage
Customer with the same email already exists.,E-mailadresse er allerede i brug på en anden kundes konto.
ZIP/Postal Code,Postnummer
Visitors Only,Kun for gæster,Hvor kan man se dette i UI'en?
New Group,Ny gruppe
Date Added,Tilføjet d.
Home,Til forsiden,??? hovedsiden eller forsiden
Attrib. Set Name,Sæt af egenskaber
Zip/Post Code,Postnr.
No Templates Found,Ingen skabeloner
Role Info,Rolle - detaljer
Edit Poll '%s',Rediger afstemning '%s'
New Customer,Ny kunde
Group,Gruppe
Poll Question,Spørgsmål
"Error while saving account. Please, try again later",Fejl - konto kunne ikke gemmes. Prøv venligst igen senere.
Add New Poll,Opret ny afstemning
"Duplicate Row #%s (Country ""%s"", Region/State ""%s"", Zip ""%s"" and Value ""%s"")","Kopier række #%s (Land ""%s"", Amt/område ""%s"", Postnr. ""%s"" og Værdi ""%s"")"
Header Text,Tekst (header)
Invalid file upload attempt,Filformatet understøttes ikke,rune: jeg har ændret denne.
The order you are trying to create invoice for no longer exists,"Ordren, som du forsøger at oprette en faktura til, findes ikke mere."
Shipped to Last Name,Efternavn (levering)
Votes Count,Antal stemmer
Edit User,Rediger bruger
Add New Tax Rate,Tilføj ny momssats
Status,Status
Edit Poll Answer,Rediger svar
This user already added to the role.,Brugeren er allerede tilknyttet denne rolle.
Save Attribute,Gem egenskab
User ID,Bruger ID
Do you really want to cancel the queue?,"Er du sikker på, at køen skal annulleres?"
Save Rate,Gem momssats
Queue Start,Startdato
Cross-sells,Relaterede
Delete Rating,Slet karakter
Import Rates From www.webservicex.net,Importer kurser fra www.webservicex.net
Rule was successfully saved,Regel er gemt
Required,Skal udfyldes
N/A,N/A
Continue,Fortsæt
Grid only,Kun tabelvisning
View Invoice,Vis faktura
Use default,Brug standard
Category move error,Fejl - kategorien kunne ikke flyttes
Time,Dato og tidspunkt
Set Root Category For Store,Angiv basis-kategori for forretning
Backend Table Title,Tabeltitel (back-end)
Product Information,Produktinformation
New Website,Nyt website
Tax Rate,Momssats
Text,Tekst
Input Validation for Store Owner,Indtast validering for butiksejer
Revenue,Overskud
No records found.,Ingen poster fundet.
Save Website,Gem website
Last Activity,Sidste aktivitet
Included Product Categories,Inkluderet i produktkategorier
Error while saving this tax class. Class with the same name already exists.,Fejl: kunne ikke gemme momsgruppen. En gruppe med samme navn eksisterer allerede.
Name In Store,Navn i forretning
"Error while deleting this tax rule. Please, try again later.",Fejl under sletning af momsregel. Prøv venligst igen senere.
User was successfully deleted,Bruger er slettet
New Currency,Ny valuta
Add New Review,Tilføj bedømmelse
Store Code,Shop-kode
View Customers,Vis kunder
Number of Total Tags,Antal tags i alt
Role successfully saved.,Rollen blev gemt.
Delete Block,Slet blok
Subscriber,Abonnent
Customer Since,Oprettet
Password Management,Administrer kodeord
Global Attribute,Global egenskab
Delete Attribute Set,Slet sæt
Rating Name,Navn
Paused,Sat på pause
Product ID,Produkt ID
Add Product,Tilføj produkt
Poll was successfully deleted,Afstemning er slettet
Uses per coupon,Anvendelse pr. kupon
Format,Format
Configuration successfully saved,Konfiguration er gemt
Coupon Code,Kuponkode
No Items Found,Ingen emner fundet
Checkout Price Rule,Prisregel - indkøbskurv
Use In Layered Navigation,Anvend i lagdelt navigation
Invalid Table Rates File Format,Ugyldigt filformat
Website Code,Website-kode
Save Tag,Gem tag
Tag Name,Navn
Manage Currencies,Valutaopsætning
Credit Memo was not saved,Kreditnota kunne ikke gemmes
Product Tax Class Information,Gruppe - detaljer
new customer,ny kunde
Unable to find an attribute to delete,Der blev ikke fundet nogen egenskaber
Delete Selected Group,Slet valgt gruppe
Delete Rule,Slet regel
For matching items only,Gælder kun matchende varer
Url,Url
Customer Group was successfully saved,Kundegruppe er gemt
Delete Review,Slet bedømmelse
