"To create entry points, the folder %s must be writeable.","To create entry points, the folder %s must be writeable."
"URL Rewrites","URL Rewrites"
"Unschedule","Unschedule"
"Unschedule Merge","Unschedule Merge"
"Updated At","Updated At"
"Url","Url"
"Use All","Use All"
"Visitor Logs","Visitor Logs"
"Website","Website"
"Website From","Website From"
"Website Mapping","Website Mapping"
"Website Name","Website Name"
"Website To","Website To"
"Website code is not defined.","Website code is not defined."
"Website: ","Website: "
"Websites Backup Information","Websites Backup Information"
"Wishlist","Wishlist"
"Wrong item resource adapter model.","Wrong item resource adapter model."
"[deleted]","[deleted]"
"available","available"
"click here","click here"
"ok","ok"
"or","or"
"unknown item","unknown item"
"version mismatch","version mismatch"
