Proceed to Checkout,Złóż zamówienie
Checkout method,Metoda dostawy
Please select shipping methods for all addresses,Wybierz metody wysyłki dla adresów
Shipping Methods,Formy wysyłki
Payment method is not defined,Forma płatności nie została wybrana
State/Province,Województwo
Please specify the product option(s),Wybierz opcje dla produktu
Edit Shipping Address,Edytuj adres wysyłki
Order Success,Zamówienie zostało przyjęte
Create Billing Address,Utwórz adres płatnika
Checkout,Zamówienie
Invalid data,Nieprawidłowe dane
Edit Address,Edycja adresu
Order Review,Podgląd zamówienia
Billing Information,Informacje o płatności
Place Order,Złóż zamówienie
Change Billing Address,Zmień adres płatnika
Select Addresses,Wybierz adresy
Shipping Method,Forma wysyłki
Indefinite product type,Niezdefiniowany typ produktu
Cannot remove item,Nie można usunąć produktu
Total for this address,W sumie dla tego adresu
Product does not exist,Produkt nie istnieje
Country,Państwo
Clear,Wyczyść
Shipping Information,Informacje o dostawie
Create Shipping Address,Utwórz adres dostawy
Edit Billing Address,Edycja adresu płatnika
Some of the products you requested are not available in the desired quantity,Niektóre z wybranych produktów nie są dostępne we wskazanej ilości
Some of the products you requested are unavailable,Niektóre z wybranych produktów nie są dostępne
My Cart (%d item),Koszyk (produktów: %d)
Cannot update shopping cart,Nie można zaktualizować koszyka
Checkout with Multiple Addresses,Zamówienie z wieloma adresami
Ship to Multiple Addresses,Dostawa z wieloma adresami
My Cart,Koszyk
Review Order,Podgląd zamówienia
The item(s) marked in red are not available in the desired quantity. Please update the quantity of the item(s),Produkty oznaczone kolorem czerwonym nie są dostępne we wskazanej ilości. Zaktualizuj ich ilość.
This product is out of stock,Produktu nie ma w magazynie
Payment Information,Informacje o płatności
Requested quantity is not available,Wybrana ilość nie jest dostępna
Cannot move item to wishlist,Nie można przenieść produktu do listy życzeń
My Cart (%d items),Koszyk produktów: %d)
There is already a customer registered using this email address, Ten adres email jest już używany przez innego klienta
Send to,Wysyłka do
Remove Item,Usuń produkt
"Based on your selection, you may be interested in the following items:,""Bazując na wybranych przez ciebie produktach, chcemy zaproponować ci również:"""
Thank you for your purchase!,Dziękujemy za złożenie zamówienia!
&laquo" Back to Select Addresses,&laquo Wróć aby wybrać adresy"
Submitting order information...,Przetwarzanie zamówienia...
Get a Quote,Otrzymaj wycenę
Are you sure you would like to remove this item from the shopping cart?,Czy na pewno chcesz usunąć ten produkt z koszyka?
Fax,Fax
Loading next step...,Ładowanie kolejnego kroku...
Company,Firma
Apply Coupon,Użyj kuponu
Already registered?,Czy już jesteś zarejestrowany?
Subtotal,Wartość produktów
Register,Zarejestruj
Continue to Billing Information,Przejdź dalej do szczegółów płatności
Your order # is: %s,Numer zamówienia to : %s
Select Shipping Method,Wybierz formę dostawy
Update Shopping Cart,Aktualizuj koszyk
Select Address,Wybierz adres
Telephone,Telefon
Shipping method has not been selected yet,Nie wybrano jeszcze formy wysyłki
You have no items in your shopping cart.,Nie masz produktów w koszyku
&laquo" Back to Shopping Cart,&laquo Wróć do koszyka"
Confirm Password,Potwierdź hasło
Estimate Shipping and Tax,Wylicz przybliżone koszty dostawy i podatek
Last added items,Ostatnio dodane produkty
Log in below to take advantage of Express Checkout:,Zaloguj się poniżej aby szybciej złożyć zamówienie
Continue to Success,Kontynuuj aby potwierdzić
