ID,ID
No,Nein
"Use Default","Standard verwenden"
Delete,Löschen
Yes,Ja
Status,Status
"Save and Continue Edit","Speichern und weiter bearbeiten"
Banners,Banner
"Add Banner","Banner hinzufügen"
"Save Banner","Banner speichern"
"Delete Banner","Banner löschen"
"New Banner","Neues Banner"
Content,Inhalt
"Default Content",Standardinhalt
"No Default Content","Kein Standardinhalt"
"Banner Default Content for All Store Views","Banner Standardinhalt für alle Store Views"
"Store View Specific Content","Store View-spezifischer Inhalt"
"Related Promotions","Verwandte Promotions"
Rule,Rule
"Start on","Start on"
"End on","End on"
"Banner Properties",Bannereigenschaften
"Banner Name",Bannername
Active,Aktiv
"Applies To","Gilt für"
"Any Banner Type","Beliebiger Bannertyp"
"Specified Banner Types","Spezifizierte Bannertypen"
"Specify Types","Typen spezifizieren"
"Banner Information",Bannerinformation
Banner,Banner
"Banner Types",Bannertypen
Visibility,Visibility
"Are you sure you want to delete these banners?","Sind sie Sicher, dass sie diese Banner löschen wollen?"
"Related Banners","Verwandte Banner"
Position,Position
"This banner no longer exists.","Dieses Banner existiert nicht mehr."
"Edit Banner","Banner bearbeiten"
"This banner does not exist.","This banner does not exist."
"You saved the banner.","You saved the banner."
"We cannot save the banner.","We cannot save the banner."
"The banner has been deleted.","Dieses Banner wurde gelöscht."
"Something went wrong deleting banner data. Please review the action log and try again.","Something went wrong deleting banner data. Please review the action log and try again."
"We cannot find a banner to delete.","We cannot find a banner to delete."
"Please select a banner(s).","Please select a banner(s)."
"You deleted %1 record(s).","You deleted %1 record(s)."
"Something went wrong mass-deleting banners. Please review the action log and try again.","Something went wrong mass-deleting banners. Please review the action log and try again."
"This rule no longer exists.","This rule no longer exists."
"Please enter a name.","Please enter a name."
"Please specify default content for at least one store view.","Bitte spezifizieren Sie den Standardinhalt für wenigstens eine Store View."
"-- None --","-- Keine --"
"Related Shopping Cart Price Rules","Verwandte Warenkorbpreisregeln"
"Related Catalog Price Rules","Verwandte Katalogpreisregeln"
"Manage Banners","Banner verwalten"
"Banner Rotator",Banner-Rotator
"Displays Specified or Promotion Banners","Zeigt spezifzierte oder Promotion Banner an"
"Banners to Display","Anzuzeigende Banner"
"Specified Banners","Spezifizierte Banner"
"Shopping Cart Promotions Related","Warenkorb-Promotions bezogen"
"Catalog Promotions Related","Catalog Promotions bezogen"
"Restrict by Banner Types","Durch Bannertypen beschränken"
"Rotation Mode",Drehmodus
"Display all instead of rotating.","Display all instead of rotating."
"One at the time, Random","Einzeln, zufällig"
"One at the time, Series","Einzeln, Serien"
"One at the time, Shuffle","Einzeln, gemischt"
"Specify Banners","Banner spezifizieren"
"Banner Block Template","Banner Block Vorlage"
"Banner Inline Template","Banner Inline Vorlage"
