"Credit Card Type","Credit Card Type"
"Empty","Empty"
"Rating isn't Available","Rating isn't Available"
"This tab contains invalid data. Please, solve the problem before saving.","This tab contains invalid data. Please, solve the problem before saving."
"Remove Item","Remove"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Add New User","Add New User"
"Are you sure that you want to delete this template?","Are you sure that you want to delete this template?"
"3 stars","3 stars"
"Order Date: %s","Order Date: %s"
"Number of times wishlists have been shared (emailed): %s","Number of times wishlists have been shared (emailed): %s"
"Double click on a group to rename it","Double click on a group to rename it"
"Totally Due","Totally Due"
"Gift Certificate","Gift Certificate"
"Assigned Answers","Assigned Answers"
"Fax","Fax"
"Magento Admin","Magento Admin"
"Newsletter Message Preview","Newsletter Message Preview"
"Name on the Card: %s","<strong>Name on the Card:</strong> <span class=""nowrap"">%s</span>"
"4 stars","4 stars"
"Company","Company"
"Invoice Date","Invoice Date"
"Qty Returned","Qty Returned"
"Add New Customer Group","Add New Customer Group"
"Visitors","Visitors"
"Shipping Method","Shipping Method"
"Subtotal","Subtotal"
"5 stars","5 stars"
"Choose Store","Choose Store"
"Import Tax Rates","Import Tax Rates"
"Options","Options"
"Attribute Name:","Attribute Name:"
"Roles","Roles"
"Product In Stores","Product In Stores"
"Option Title:","Option Title:"
"Order Status","Order Status"
"Shipping","Shipping"
"Unassigned Attributes","Unassigned Attributes"
"Sorry, this feature is coming soon...","Sorry, this feature is coming soon..."
"Option","Option"
"Add User to Role","Add User to Role"
"Products","Products"
"Invoice Status: %s","Invoice Status: %s"
"Item Status","Item Status"
"Magento Commerce - Administrative Panel","Magento Commerce - Administrative Panel"
"Position","Position"
"Items Ordered","Items Ordered"
"Fixed","Fixed"
"Name on the Card","Name on the Card"
"Move Item to:","Move to:"
"Same as Billing Address","Same as Billing Address"
"State/Province","State/Province"
"Are you sure you want to cancel adding of this address?","Are you sure you want to cancel adding of this address?"
"Interface Locale: %s","Interface Locale: %s"
"Apply Coupon Code","Apply Coupon Code"
"Invoice Date: %s","Invoice Date: %s"
"Expiration Date: %s","<strong>Expiration Date:</strong> <span class=""nowrap"">%s</span>"
"per page","per page"
"Tax","Tax"
"Telephone","Telephone"
"Wishlist","Wishlist"
"Categories","Categories"
"Add New Class","Add New Class"
"Super product attributes configuration","Super product attributes configuration"
"Magento ver. %s","Magento <strong>ver. %s</strong>"
"Who's Online","Who's Online"
"Previus page","Previus page"
"Something went wrong...","Something went wrong..."
"Lifetime Sales","Lifetime Sales"
"SKU","SKU"
"Default Billing Address","Default Billing Address"
"Set root category for this store in the <a href=""%s"">configuration</a>","Set root category for this store in the <a href=""%s"">configuration</a>"
"Set as Default Shipping Address","Set as Default Shipping Address"
" and above."," and above."
"Logged in as %s","Logged in as <strong>%s</strong>"
"Failed","Failed"
"Billing Address","Billing Address"
"Are you sure that you want to delete this tag?","Are you sure that you want to delete this tag?"
"Option:","Option:"
"Customers that have wishlist: %s%","Customers that have wishlist: %s%"
"Are you sure you want to delete this address?","Are you sure you want to delete this address?"
"Percentage","Percentage"
"Log in to Admin Panel","<em>Log in</em> to Admin Panel"
"Thumbnail","Thumbnail"
"Name","Name"
"Please, enter a new group name","Please, enter a new group name"
"Assigned Options","Assigned Options"
"Backups Control","Backups Control"
"Add to Queue","Add to Queue"
"Create Backup","Create Backup"
"Number of items bought from a wishlist: %s","Number of items bought from a wishlist: %s"
"Newsletter Subscribers","Newsletter Subscribers"
"Zip/Postal Code","Zip/Postal Code"
"Store","Store"
"Product Name","Product Name"
"Country","Country"
"Set as Default Billing Address","Set as Default Billing Address"
"Qty Backordered","Qty Backordered"
"Are you sure you want to delete it?","Are you sure you want to delete it?"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","We\'re in our typing table, coding away more features for Magento.<br/>Thank you for your patience."
"Qty Cancelled","Qty Cancelled"
"User Name:","User Name:"
"Order Comment:","Order Comment:"
"Card Verification Number","Card Verification Number"
"&copy; Copyright 2007 Varien. Magento is a trademark of Irubin Consulting Inc","&copy; Copyright 2007 <a href=""http://www.varien.com"" target=""varien-external"">Varien</a>. Magento is a trademark of Irubin Consulting Inc"
"Default Shipping Address","Default Shipping Address"
"Customer Balance","Customer Balance"
"Current Configuration Scope:","Current Configuration Scope:"
"Please select one of each ratings above","Please select one of each ratings above"
"Customer Groups","Customer Groups"
"Log Out","Log Out"
"Sorry, no quotes are available for this order at this time.","Sorry, no quotes are available for this order at this time."
"Customer have no addresses","Customer have no addresses"
"Delete","Delete"
"Comment","Comment"
"Last Name","Last Name"
"Loading...","Loading..."
"Newsletter Problem Reports","Newsletter Problem Reports"
"Credit Memo Date: %s","Credit Memo Date: %s"
"Price:","Price:"
"Qty To Return","Qty To Return"
"New Customer Address","New Customer Address"
"Export to:","Export to:"
"Images","Images"
"Users","Users"
"Totally Paid","Totally Paid"
"Credit Card Number: %s","<strong>Credit Card Number:</strong> <span class=""nowrap"">%s</span>"
"Update Qty","Update Qty"
"Product Categories","Product Categories"
"Online Customers","Online Customers"
"City","City"
